341,미워하는; 대적; 적; 원수
342,적대감; 적대 증오
343,압박; 불행; 멸망; 재난; 파괴
344,매; 솔개; 독수리
345,아야
346,어디 
347,미움받는; 핍박받는
348,정숙한
349,어떻게; 무엇
350,영광이 없다; 불명예스러운
351,어디; 에카; 에카카
352,힘; 힘센; 우두머리; 벽기둥; 강한 
353,힘; 능력
354,숫사슴
355,암사슴
356,상수리나무 숲; 엘론
357,사슴들판
358,은총의 집의
359,나무들; 작은 숲 
360,능력; 보호
361,기둥공간; 주랑; 구내; 아아치
362,나무들; 엘림
363,나무
364,바란의 상수리나무
365,암사슴
366,놀라운; 무시무시한
367,공포; 우상; 두려움; 무서움; 공포
368,공포들; 초기 가나안 족속; 엠족속
369,부존재; 그외의; -외에; 실패하다; 없는
370,어디; 어디에서부터
371,아닌가?; 아닌
372,무력한
373,예셀인; 예셀의 자손
374,에바; 곡식 측량단위; 측량
375,어느곳?; 언제?; 어떻게; 무슨 방법
376,한개인; 사람; 또한; 또다른; 어떤
377,남자이다; 남자답게 행동하다 
378,수치의 사람
379,명성의 사람
380,눈동자; 안구; 한가운데; 검은
381,살아있는 사람; 용사
382,돕의 사람
383,실재물; 있다; 당신은 -이다
384,하나님께서 임하셨다
385,종려; 해안; 아다말
386,영속; 영원한; 우두머리; 딱딱한
387,영원한
388,영속하는
389,오직; 또한; 아무래도; 적어도; 그러나 
390,요새
391,거짓; 사기; 거짓말쟁이; 거짓말
392,속이는
393,격렬한; 치명적인; 용감한
394,무서운; 무시무시한; 잔인한
395,사나움; 잔인함
396,음식; 식사
397,아기스
398,전적으로; 태워버리다; 소비하다
399,고소하다; 삼키다; 먹다
400,음식; 먹음; 식사; 먹이; 양식
401,삼키운
402,소비하다; 삼키다; 먹다; 음식 
403,확고하게; 확실히; 또한; 그러나
404,구부러지다; 굽히다; 강제하다 
405,짐; 위엄; 손
406,농부; 경작인
407,매혹
408,아닌; 한번; 아무것도 아님; -아니 
409,아닌
410,힘센; 전능자; 그러나; 또한; 신성
411,이것들; 저것들
412,이것들
413,-향하여; 곁에; 함께; 가운데; 로; -에 
414,상수리 나무
415,이스라엘의 전능하신 하나님
416,벧엘의 하나님
417,우박; 큰 우박
418,지팡이; 백단향
419,하나님이 사랑하셨다
420,지식의 하나님
421,통곡하다; 슬퍼하다
422,엄명하다; 간청하다; 빌음; 탄원하다
423,빌음; 저주; 저주함; 증오; 서원
